name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng,full_address,sido,gu,dong,shared_location_count,store_type,review_rank
원조고기무침집-본점,"{'lat': '37.484532', 'lng': '126.93968267'}","['족발/보쌈', '고기/구이', '한식', '야식', '포장']","{'average_rating': 4.8, 'count': 167, 'image_count': 171, 'reply_count': 107}",4.8,167,171,107,37.484532,126.9396827,서울특별시 관악구 봉천로 353-1,서울,관악구,봉천동,6,대규모 공유주방,484
피나치공뿌리공스-신림점,"{'lat': '37.4840884', 'lng': '126.92157603'}","['피자/양식', '치킨', '포장', '야식', '프랜차이즈', '신규맛집']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 0}",5,1,1,0,37.4840884,126.921576,서울특별시 관악구 남부순환로163길 6,서울,관악구,신림동,2,소규모 샵인샵,1131
족발김사부,"{'lat': '37.4829284', 'lng': '126.91416895'}","['족발/보쌈', '야식', '포장']","{'average_rating': 5.0, 'count': 765, 'image_count': 834, 'reply_count': 727}",5,765,834,727,37.4829284,126.914169,서울특별시 관악구 난곡로 323,서울,관악구,신림동,1,독립 매장,218
전설낙곱새-관악점,"{'lat': '37.4881054', 'lng': '126.95980073'}","['찜/탕', '한식', '분식', '야식', '프랜차이즈', '포장']","{'average_rating': 5.0, 'count': 1539, 'image_count': 1374, 'reply_count': 1087}",5,1539,1374,1087,37.4881054,126.9598007,서울특별시 관악구 청림길 16-3,서울,관악구,봉천동,1,독립 매장,126
죠스떡볶이-신대방역점,"{'lat': '37.4869569', 'lng': '126.9137097'}","['분식', '프랜차이즈']","{'average_rating': 4.8, 'count': 2039, 'image_count': 1101, 'reply_count': 50}",4.8,2039,1101,50,37.4869569,126.9137097,서울특별시 관악구 난곡로 370,서울,관악구,신림동,1,독립 매장,100
육연家-신림점,"{'lat': '37.48203242479008', 'lng': '126.92966049495293'}","['야식', '일식/돈까스', '회/초밥', '포장', '도시락/죽']","{'average_rating': 5.0, 'count': 380, 'image_count': 375, 'reply_count': 380}",5,380,375,380,37.48203242,126.9296605,서울특별시 관악구 신림로 309,서울,관악구,신림동,4,대규모 공유주방,324
순수덮밥-신림점,"{'lat': '37.4873878', 'lng': '126.92826255'}","['한식', '프랜차이즈', '도시락/죽', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 222, 'image_count': 171, 'reply_count': 219}",4.9,222,171,219,37.4873878,126.9282626,서울특별시 관악구 신림동길 3-1,서울,관악구,신림동,2,소규모 샵인샵,441
배스킨라빈스-신림역사거리점,"{'lat': '37.4843023', 'lng': '126.92844247'}","['카페/디저트', '프랜차이즈', '포장']","{'average_rating': 4.7, 'count': 22, 'image_count': 19, 'reply_count': 0}",4.7,22,19,0,37.4843023,126.9284425,서울특별시 관악구 남부순환로 1601,서울,관악구,신림동,2,소규모 샵인샵,862
피제이피자-관악점,"{'lat': '37.4803932878002', 'lng': '126.933137251878'}","['피자/양식', '프랜차이즈', '야식', '포장']","{'average_rating': 5.0, 'count': 1890, 'image_count': 1701, 'reply_count': 1889}",5,1890,1701,1889,37.48039329,126.9331373,서울특별시 관악구 신림로48길 17-20,서울,관악구,신림동,1,독립 매장,107
삼봉통닭-봉천점,"{'lat': '37.4816911', 'lng': '126.941801'}","['고기/구이', '치킨', '포장', '야식']","{'average_rating': 4.9, 'count': 252, 'image_count': 208, 'reply_count': 0}",4.9,252,208,0,37.4816911,126.941801,서울특별시 관악구 장군봉1길 32,서울,관악구,봉천동,1,독립 매장,408
을지김치찜-신림점,"{'lat': '37.4847415', 'lng': '126.93712327'}","['찜/탕', '한식', '포장', '1인분주문', '신규맛집']","{'average_rating': 5.0, 'count': 2, 'image_count': 2, 'reply_count': 0}",5,2,2,0,37.4847415,126.9371233,서울특별시 관악구 남부순환로 1677,서울,관악구,봉천동,1,독립 매장,1095
초신당한우곱도리탕-신림점,"{'lat': '37.477889', 'lng': '126.94185505'}","['찜/탕', '한식', '야식', '포장', '프랜차이즈', '1인분주문', '고기/구이']","{'average_rating': 5.0, 'count': 129, 'image_count': 104, 'reply_count': 127}",5,129,104,127,37.477889,126.9418551,서울특별시 관악구 참숯1길 19,서울,관악구,봉천동,5,대규모 공유주방,540
압도반점-관악점,"{'lat': '37.4867629', 'lng': '126.94082561'}","['중국집', '야식', '포장', '1인분주문', '신규맛집']","{'average_rating': 4.8, 'count': 4, 'image_count': 3, 'reply_count': 3}",4.8,4,3,3,37.4867629,126.9408256,서울특별시 관악구 은천로9길 14,서울,관악구,봉천동,5,대규모 공유주방,1046
찹찹프레쉬,"{'lat': '37.4859617', 'lng': '126.93119511'}","['카페/디저트', '샌드위치', '샐러드', '포장']","{'average_rating': 4.9, 'count': 979, 'image_count': 859, 'reply_count': 956}",4.9,979,859,956,37.4859617,126.9311951,서울특별시 관악구 봉천로20길 47,서울,관악구,신림동,1,독립 매장,174
열무가득정성냉면,"{'lat': '37.4857499', 'lng': '126.94071559'}","['분식', '고기/구이', '한식', '야식', '포장', '신규맛집']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 1}",5,1,1,1,37.4857499,126.9407156,서울특별시 관악구 봉천로27길 41,서울,관악구,봉천동,10,대규모 공유주방,1131
갈팡즙팡과일디저트카페-신림점,"{'lat': '37.4859539484452', 'lng': '126.915221000282'}","['카페/디저트', '포장', '야식', '도시락/죽', '샐러드']","{'average_rating': 4.9, 'count': 1466, 'image_count': 1300, 'reply_count': 21}",4.9,1466,1300,21,37.48595395,126.915221,서울특별시 관악구 난곡로74길 26,서울,관악구,신림동,1,독립 매장,133
지코바치킨-봉천역점,"{'lat': '37.4831415', 'lng': '126.94561119'}","['야식', '프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 31, 'image_count': 28, 'reply_count': 0}",4.9,31,28,0,37.4831415,126.9456112,서울특별시 관악구 봉천로 411,서울,관악구,봉천동,1,독립 매장,791
통큰고기집&냉면,"{'lat': '37.4792756', 'lng': '126.95081181'}","['한식', '분식', '고기/구이', '포장', '다회용기']","{'average_rating': 4.9, 'count': 1446, 'image_count': 1132, 'reply_count': 1244}",4.9,1446,1132,1244,37.4792756,126.9508118,서울특별시 관악구 관악로13길 25,서울,관악구,봉천동,1,독립 매장,134
비빔밥브라더-신림직영점,"{'lat': '37.4902636', 'lng': '126.92915955'}","['아시안', '한식', '포장']","{'average_rating': 5.0, 'count': 108, 'image_count': 76, 'reply_count': 0}",5,108,76,0,37.4902636,126.9291596,서울특별시 관악구 당곡길 22,서울,관악구,봉천동,2,소규모 샵인샵,571
국민핵교옛날도시락-봉천점,"{'lat': '37.4839059', 'lng': '126.9399404'}","['한식', '도시락/죽', '1인분주문']","{'average_rating': 4.8, 'count': 104, 'image_count': 66, 'reply_count': 0}",4.8,104,66,0,37.4839059,126.9399404,서울특별시 관악구 봉천로 360-1,서울,관악구,봉천동,3,소규모 샵인샵,578
갱스터피자-신림점,"{'lat': '37.4775796', 'lng': '126.93656687'}","['피자/양식', '야식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 176, 'image_count': 169, 'reply_count': 156}",4.9,176,169,156,37.4775796,126.9365669,서울특별시 관악구 신림로 224-1,서울,관악구,신림동,1,독립 매장,476
푸라닭-서림점,"{'lat': '37.4709053', 'lng': '126.93992087'}","['프랜차이즈', '치킨', '포장']","{'average_rating': 5.0, 'count': 4281, 'image_count': 4075, 'reply_count': 4089}",5,4281,4075,4089,37.4709053,126.9399209,서울특별시 관악구 신림로 86,서울,관악구,신림동,1,독립 매장,38
한끼든든수제돈까스&소바,"{'lat': '37.489193', 'lng': '126.93024395'}","['아시안', '분식', '일식/돈까스', '포장']","{'average_rating': 4.8, 'count': 82, 'image_count': 77, 'reply_count': 4}",4.8,82,77,4,37.489193,126.930244,서울특별시 관악구 봉천로13길 9,서울,관악구,봉천동,10,대규모 공유주방,620
찜맛탱김치찜전문-신림점,"{'lat': '37.4811191', 'lng': '126.92752263'}","['찜/탕', '한식', '포장', '야식']","{'average_rating': 4.7, 'count': 39, 'image_count': 28, 'reply_count': 13}",4.7,39,28,13,37.4811191,126.9275226,서울특별시 관악구 신원로3가길 9,서울,관악구,신림동,3,소규모 샵인샵,756
버거킹-신림역점,"{'lat': '37.4825754463389', 'lng': '126.930252882828'}","['버거', '프랜차이즈']","{'average_rating': 4.6, 'count': 14021, 'image_count': 7688, 'reply_count': 2124}",4.6,14021,7688,2124,37.48257545,126.9302529,서울특별시 관악구 신림로 318,서울,관악구,신림동,4,대규모 공유주방,2
맛집청송,"{'lat': '37.4834765', 'lng': '126.90762105'}","['한식', '야식', '포장']","{'average_rating': 4.8, 'count': 639, 'image_count': 545, 'reply_count': 555}",4.8,639,545,555,37.4834765,126.9076211,서울특별시 관악구 조원중앙로 50,서울,관악구,신림동,4,대규모 공유주방,238
파리바게뜨-신림양지점,"{'lat': '37.4842974', 'lng': '126.93172805'}","['카페/디저트', '프랜차이즈', '샌드위치']","{'average_rating': 4.9, 'count': 2012, 'image_count': 1635, 'reply_count': 995}",4.9,2012,1635,995,37.4842974,126.9317281,서울특별시 관악구 남부순환로 1630,서울,관악구,신림동,1,독립 매장,103
곱창의전설-신림점,"{'lat': '37.4693353', 'lng': '126.93633444'}","['한식', '고기/구이', '야식', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 4.8, 'count': 123, 'image_count': 118, 'reply_count': 0}",4.8,123,118,0,37.4693353,126.9363344,서울특별시 관악구 신림로17길 32,서울,관악구,신림동,6,대규모 공유주방,551
배터지는1인찹쌀탕수육,"{'lat': '37.489193', 'lng': '126.93024395'}","['중국집', '고기/구이', '아시안', '포장']","{'average_rating': 4.9, 'count': 47, 'image_count': 44, 'reply_count': 8}",4.9,47,44,8,37.489193,126.930244,서울특별시 관악구 봉천로13길 9,서울,관악구,봉천동,10,대규모 공유주방,720
나래족발,"{'lat': '37.4824957', 'lng': '126.95156076'}","['한식', '고기/구이', '족발/보쌈', '포장', '야식']","{'average_rating': 4.9, 'count': 163, 'image_count': 152, 'reply_count': 96}",4.9,163,152,96,37.4824957,126.9515608,서울특별시 관악구 봉천로 465,서울,관악구,봉천동,1,독립 매장,488
THE더가득담은김치찜-관악점,"{'lat': '37.4881203', 'lng': '126.9255175'}","['찜/탕', '한식', '야식', '도시락/죽', '프랜차이즈']","{'average_rating': 4.9, 'count': 4088, 'image_count': 3615, 'reply_count': 3450}",4.9,4088,3615,3450,37.4881203,126.9255175,서울특별시 관악구 봉천로6길 36,서울,관악구,신림동,6,대규모 공유주방,43
심초밥,"{'lat': '37.4806350361901', 'lng': '126.903958011865'}","['일식/돈까스', '회/초밥', '야식']","{'average_rating': 4.9, 'count': 1184, 'image_count': 1031, 'reply_count': 431}",4.9,1184,1031,431,37.48063504,126.903958,서울특별시 관악구 조원중앙로1길 10,서울,관악구,신림동,1,독립 매장,153
미쳐버린파닭-서울대1호점,"{'lat': '37.4687232655933', 'lng': '126.9406655012'}",['치킨'],"{'average_rating': 4.8, 'count': 8220, 'image_count': 5634, 'reply_count': 2663}",4.8,8220,5634,2663,37.46872327,126.9406655,서울특별시 관악구 대학7길 53,서울,관악구,신림동,1,독립 매장,12
토핑몬스터피자TMPPIZZA-관악점,"{'lat': '37.4835787', 'lng': '126.94354311'}","['피자/양식', '치킨', '포장', '프랜차이즈', '신규맛집']","{'average_rating': 4.9, 'count': 139, 'image_count': 146, 'reply_count': 136}",4.9,139,146,136,37.4835787,126.9435431,서울특별시 관악구 봉천로33길 7,서울,관악구,봉천동,6,대규모 공유주방,520
세모디 세상의모든디저트 본점,"{'lat': '37.4821621', 'lng': '126.90504424'}","['분식', '카페/디저트', '포장', '한식', '야식']","{'average_rating': 4.9, 'count': 407, 'image_count': 353, 'reply_count': 112}",4.9,407,353,112,37.4821621,126.9050442,서울특별시 관악구 조원로4길 30,서울,관악구,신림동,1,독립 매장,317
숯고기-본점,"{'lat': '37.4795928', 'lng': '126.92964988'}","['찜/탕', '한식', '고기/구이', '포장']","{'average_rating': 4.9, 'count': 42, 'image_count': 44, 'reply_count': 42}",4.9,42,44,42,37.4795928,126.9296499,서울특별시 관악구 신원로4길 46,서울,관악구,신림동,1,독립 매장,740
두찜-관악보라매점,"{'lat': '37.4915305311542', 'lng': '126.927903109456'}","['찜/탕', '한식', '프랜차이즈', '포장']","{'average_rating': 4.8, 'count': 560, 'image_count': 476, 'reply_count': 228}",4.8,560,476,228,37.49153053,126.9279031,서울특별시 관악구 당곡길 60,서울,관악구,봉천동,1,독립 매장,262
발칙한언니의순살치킨-본점,"{'lat': '37.4791757', 'lng': '126.92581883'}","['치킨', '포장', '야식', '신규맛집']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 1}",5,1,1,1,37.4791757,126.9258188,서울특별시 관악구 문성로 199,서울,관악구,신림동,3,소규모 샵인샵,1131
볶음밥도사-구로금천점,"{'lat': '37.4811265', 'lng': '126.91421284'}","['한식', '도시락/죽', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 243, 'image_count': 186, 'reply_count': 0}",4.9,243,186,0,37.4811265,126.9142128,서울특별시 관악구 난곡로63길 6,서울,관악구,신림동,7,대규모 공유주방,418
이디야커피-신림패션문화점,"{'lat': '37.4886542', 'lng': '126.92544396'}","['카페/디저트', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 133, 'image_count': 104, 'reply_count': 37}",4.9,133,104,37,37.4886542,126.925444,서울특별시 관악구 봉천로6길 24,서울,관악구,신림동,1,독립 매장,529
가화양꼬치&마라샹궈-신림점,"{'lat': '37.481681', 'lng': '126.92961063'}","['포장', '중국집', '야식', '아시안']","{'average_rating': 4.8, 'count': 239, 'image_count': 239, 'reply_count': 32}",4.8,239,239,32,37.481681,126.9296106,서울특별시 관악구 신원로 40-11,서울,관악구,신림동,1,독립 매장,426
오늘부터우리는떡볶이토핑에집중한다-관악점,"{'lat': '37.4794155', 'lng': '126.94194469'}","['분식', '야식', '포장', '치킨', '프랜차이즈']","{'average_rating': 4.9, 'count': 338, 'image_count': 334, 'reply_count': 309}",4.9,338,334,309,37.4794155,126.9419447,서울특별시 관악구 쑥고개로 48,서울,관악구,봉천동,9,대규모 공유주방,341
극락갈비찜-관악점,"{'lat': '37.4843452', 'lng': '126.94929645'}","['찜/탕', '한식', '고기/구이', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 420, 'image_count': 379, 'reply_count': 0}",4.9,420,379,0,37.4843452,126.9492965,서울특별시 관악구 양녕로6길 43,서울,관악구,봉천동,1,독립 매장,311
피자선생-봉천점,"{'lat': '37.4889643', 'lng': '126.93007852'}","['피자/양식', '포장', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 914, 'image_count': 846, 'reply_count': 100}",5,914,846,100,37.4889643,126.9300785,서울특별시 관악구 봉천로13길 5,서울,관악구,봉천동,1,독립 매장,185
밥부르기니-관악신림점,"{'lat': '37.4871239', 'lng': '126.92836606'}","['한식', '포장', '야식', '프랜차이즈', '1인분주문', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0,0,0,0,37.4871239,126.9283661,서울특별시 관악구 신림동1길 7,서울,관악구,신림동,8,대규모 공유주방,1178
곱창듬뿍국물곱도리탕-신림점,"{'lat': '37.4841958', 'lng': '126.92511351'}","['찜/탕', '한식', '고기/구이', '포장', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 2, 'image_count': 2, 'reply_count': 0}",5,2,2,0,37.4841958,126.9251135,서울특별시 관악구 관천로 59,서울,관악구,신림동,4,대규모 공유주방,1095
일인반닭,"{'lat': '37.48203242479008', 'lng': '126.92966049495293'}","['포장', '야식', '치킨']","{'average_rating': 4.9, 'count': 278, 'image_count': 195, 'reply_count': 30}",4.9,278,195,30,37.48203242,126.9296605,서울특별시 관악구 신림로 309,서울,관악구,신림동,4,대규모 공유주방,384
마니달오프리미엄과일전문-신림점,"{'lat': '37.4828515', 'lng': '126.91714117'}","['분식', '카페/디저트', '포장', '야식', '신규맛집']","{'average_rating': 3.0, 'count': 1, 'image_count': 2, 'reply_count': 1}",3,1,2,1,37.4828515,126.9171412,서울특별시 관악구 남부순환로151길 13,서울,관악구,신림동,1,독립 매장,1131
