name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng
120겹파이-신림점,"{'lat': '37.4876853', 'lng': '126.93993903'}","['카페/디저트', '야식', '샌드위치']","{'average_rating': 5.0, 'count': 660, 'image_count': 569, 'reply_count': 33}",5.0,660.0,569.0,33.0,37.4876853,126.93993903
BHC-봉천청룡점,"{'lat': '37.479516', 'lng': '126.94253419'}","['치킨', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 379, 'image_count': 343, 'reply_count': 194}",4.9,379.0,343.0,194.0,37.479516,126.94253419
포타임쌀국수-신대방점,"{'lat': '37.4987653', 'lng': '126.9288979'}","['아시안', '한식', '분식', '포장', '야식']","{'average_rating': 4.6, 'count': 45, 'image_count': 26, 'reply_count': 22}",4.6,45.0,26.0,22.0,37.4987653,126.9288979
차고집냉면-동작점,"{'lat': '37.4965982', 'lng': '126.9306219'}","['한식', '일식/돈까스', '분식', '포장']","{'average_rating': 4.9, 'count': 10964, 'image_count': 9802, 'reply_count': 8450}",4.9,10964.0,9802.0,8450.0,37.4965982,126.9306219
돈맛탱삼겹살전문-신림점,"{'lat': '37.4811191', 'lng': '126.92752263'}","['한식', '고기/구이', '포장', '찜/탕', '야식']","{'average_rating': 4.9, 'count': 477, 'image_count': 402, 'reply_count': 327}",4.9,477.0,402.0,327.0,37.4811191,126.92752263
통통회-신림점,"{'lat': '37.4786365', 'lng': '126.93112815'}","['야식', '회/초밥', '포장', '한식', '프랜차이즈', '1인분주문']","{'average_rating': 4.9, 'count': 622, 'image_count': 492, 'reply_count': 521}",4.9,622.0,492.0,521.0,37.4786365,126.93112815
곱하돌곱도리하는돌아이-관악본점,"{'lat': '37.489193', 'lng': '126.93024395'}","['찜/탕', '한식', '야식', '포장', '신규맛집']","{'average_rating': 5.0, 'count': 28, 'image_count': 24, 'reply_count': 26}",5.0,28.0,24.0,26.0,37.489193,126.93024395
카츠와이찌-신림점,"{'lat': '37.4859944', 'lng': '126.92117477'}","['고기/구이', '일식/돈까스', '포장', '야식', '프랜차이즈', '신규맛집']","{'average_rating': 5.0, 'count': 14, 'image_count': 10, 'reply_count': 0}",5.0,14.0,10.0,0.0,37.4859944,126.92117477
백정밥상-봉천점,"{'lat': '37.484532', 'lng': '126.93968267'}","['한식', '고기/구이', '야식', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 243, 'image_count': 213, 'reply_count': 104}",4.9,243.0,213.0,104.0,37.484532,126.93968267
후투타코(HOOTUTACO)-봉천점,"{'lat': '37.4814092', 'lng': '126.94310598'}","['피자/양식', '포장', '1인분주문']","{'average_rating': 4.7, 'count': 62, 'image_count': 41, 'reply_count': 28}",4.7,62.0,41.0,28.0,37.4814092,126.94310598
아리랑숯불두마리치킨,"{'lat': '37.4832005', 'lng': '126.91451782'}","['한식', '고기/구이', '치킨', '포장']","{'average_rating': 4.6, 'count': 46, 'image_count': 38, 'reply_count': 0}",4.6,46.0,38.0,0.0,37.4832005,126.91451782
원래는치킨집을할려고했었다-관악점,"{'lat': '37.4794155', 'lng': '126.94194469'}","['포장', '분식', '치킨', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 4723, 'image_count': 4469, 'reply_count': 3129}",4.9,4723.0,4469.0,3129.0,37.4794155,126.94194469
마약낙곱새-관악점,"{'lat': '37.486974', 'lng': '126.94909548'}","['한식', '프랜차이즈', '야식', '포장', '다회용기', '1인분주문']","{'average_rating': 4.9, 'count': 2161, 'image_count': 1959, 'reply_count': 650}",4.9,2161.0,1959.0,650.0,37.486974,126.94909548
수제찹쌀탕수육의신-본점,"{'lat': '37.489171446961606', 'lng': '126.93022018090883'}","['중국집', '분식', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 266, 'image_count': 225, 'reply_count': 217}",4.9,266.0,225.0,217.0,37.489171446961606,126.93022018090883
배스킨라빈스-신림점,"{'lat': '37.4821433655296', 'lng': '126.929667127465'}","['카페/디저트', '프랜차이즈', '포장']","{'average_rating': 4.8, 'count': 3279, 'image_count': 1943, 'reply_count': 1360}",4.8,3279.0,1943.0,1360.0,37.4821433655296,126.929667127465
참맛있는장왕족발-관악본점,"{'lat': '37.4836935', 'lng': '126.95313023'}","['고기/구이', '족발/보쌈', '포장']","{'average_rating': 5.0, 'count': 54, 'image_count': 58, 'reply_count': 54}",5.0,54.0,58.0,54.0,37.4836935,126.95313023
미스터낙곱새-신림점,"{'lat': '37.4802922839589', 'lng': '126.928366715493'}","['찜/탕', '한식', '분식', '포장']","{'average_rating': 4.9, 'count': 406, 'image_count': 382, 'reply_count': 113}",4.9,406.0,382.0,113.0,37.4802922839589,126.928366715493
자담치킨-신림역점,"{'lat': '37.48645996440502', 'lng': '126.92613637607973'}","['포장', '프랜차이즈', '치킨']","{'average_rating': 4.9, 'count': 2789, 'image_count': 2429, 'reply_count': 11}",4.9,2789.0,2429.0,11.0,37.48645996440502,126.92613637607973
제주할멍고기국수&국밥-보라매점,"{'lat': '37.4912113', 'lng': '126.92499033'}","['한식', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 305, 'image_count': 255, 'reply_count': 0}",4.9,305.0,255.0,0.0,37.4912113,126.92499033
동궁찜닭-서울신림점,"{'lat': '37.4840152', 'lng': '126.94132463'}","['찜/탕', '한식', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 773, 'image_count': 651, 'reply_count': 427}",4.9,773.0,651.0,427.0,37.4840152,126.94132463
꾸덕제과,"{'lat': '37.4817409', 'lng': '126.9397209'}","['카페/디저트', '포장', '야식']","{'average_rating': 4.9, 'count': 91, 'image_count': 85, 'reply_count': 7}",4.9,91.0,85.0,7.0,37.4817409,126.9397209
꿀때기곱창-보라매점,"{'lat': '37.4913183', 'lng': '126.92619578'}","['한식', '찜/탕', '고기/구이', '포장', '야식']","{'average_rating': 4.0, 'count': 11, 'image_count': 9, 'reply_count': 0}",4.0,11.0,9.0,0.0,37.4913183,126.92619578
신림양면소,"{'lat': '37.4886561', 'lng': '126.92806425'}","['피자/양식', '포장', '야식', '신규맛집']","{'average_rating': 4.8, 'count': 11, 'image_count': 12, 'reply_count': 8}",4.8,11.0,12.0,8.0,37.4886561,126.92806425
국밥생각-신림본점,"{'lat': '37.4804748', 'lng': '126.94597577'}","['한식', '프랜차이즈', '야식', '1인분주문', '찜/탕', '고기/구이']","{'average_rating': 4.7, 'count': 334, 'image_count': 246, 'reply_count': 160}",4.7,334.0,246.0,160.0,37.4804748,126.94597577
기영이숯불두마리치킨-관악보라매점,"{'lat': '37.4869265', 'lng': '126.93810854'}","['고기/구이', '프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 299, 'image_count': 252, 'reply_count': 292}",4.9,299.0,252.0,292.0,37.4869265,126.93810854
맥도날드-신림점,"{'lat': '37.4819355', 'lng': '126.93018519'}","['버거', '프랜차이즈']","{'average_rating': 4.5, 'count': 11011, 'image_count': 6465, 'reply_count': 6}",4.5,11011.0,6465.0,6.0,37.4819355,126.93018519
샐러리아샐러드&포케-신림점,"{'lat': '37.486222', 'lng': '126.9261829'}","['포장', '프랜차이즈', '샐러드']","{'average_rating': 4.8, 'count': 174, 'image_count': 172, 'reply_count': 126}",4.8,174.0,172.0,126.0,37.486222,126.9261829
철통닭갈비-봉천점,"{'lat': '37.48145660510619', 'lng': '126.94310978729818'}","['찜/탕', '한식', '프랜차이즈', '고기/구이', '야식', '다회용기', '포장']","{'average_rating': 4.9, 'count': 447, 'image_count': 353, 'reply_count': 446}",4.9,447.0,353.0,446.0,37.48145660510619,126.94310978729818
미래식부,"{'lat': '37.4833505', 'lng': '126.94286352'}","['중국집', '한식', '아시안']","{'average_rating': 4.9, 'count': 6941, 'image_count': 6400, 'reply_count': 17}",4.9,6941.0,6400.0,17.0,37.4833505,126.94286352
속초오징어어시장-구로디지털단지점,"{'lat': '37.48432836329453', 'lng': '126.90103770447747'}","['한식', '야식', '회/초밥', '포장', '일식/돈까스', '프랜차이즈']","{'average_rating': 4.9, 'count': 3085, 'image_count': 3217, 'reply_count': 470}",4.9,3085.0,3217.0,470.0,37.48432836329453,126.90103770447747
또리커피-관악점,"{'lat': '37.48027895602974', 'lng': '126.90467784809681'}","['분식', '카페/디저트', '샌드위치', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 1712, 'image_count': 1501, 'reply_count': 1578}",4.9,1712.0,1501.0,1578.0,37.48027895602974,126.90467784809681
153구포국수-봉천점,"{'lat': '37.482388', 'lng': '126.94374014'}","['한식', '분식', '포장', '야식', '프랜차이즈', '족발/보쌈']","{'average_rating': 4.8, 'count': 1408, 'image_count': 1190, 'reply_count': 1387}",4.8,1408.0,1190.0,1387.0,37.482388,126.94374014
쿠모돈카츠-신림점,"{'lat': '37.4822089', 'lng': '126.92702428'}","['일식/돈까스', '포장', '1인분주문', '신규맛집']","{'average_rating': 5.0, 'count': 12, 'image_count': 14, 'reply_count': 12}",5.0,12.0,14.0,12.0,37.4822089,126.92702428
지코바치킨-보라매점,"{'lat': '37.4896781', 'lng': '126.92878414'}","['포장', '프랜차이즈', '치킨', '신규맛집']","{'average_rating': 4.0, 'count': 2, 'image_count': 1, 'reply_count': 0}",4.0,2.0,1.0,0.0,37.4896781,126.92878414
갱상도야채고기찜-신림점,"{'lat': '37.4868663', 'lng': '126.93873133'}","['찜/탕', '한식', '고기/구이', '포장', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 233, 'image_count': 200, 'reply_count': 0}",5.0,233.0,200.0,0.0,37.4868663,126.93873133
두부장인-봉천점,"{'lat': '37.484532', 'lng': '126.93968267'}","['찜/탕', '한식', '고기/구이', '야식', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 263, 'image_count': 217, 'reply_count': 100}",4.8,263.0,217.0,100.0,37.484532,126.93968267
피자와썹-관악직영점,"{'lat': '37.4791573', 'lng': '126.94605154'}","['프랜차이즈', '치킨', '피자/양식', '분식', '야식', '포장']","{'average_rating': 5.0, 'count': 533, 'image_count': 559, 'reply_count': 213}",5.0,533.0,559.0,213.0,37.4791573,126.94605154
꿀튀돼지후라이드-서울봉천점,"{'lat': '37.4912331', 'lng': '126.92839166'}","['분식', '고기/구이', '치킨', '포장', '야식']","{'average_rating': 4.9, 'count': 143, 'image_count': 134, 'reply_count': 116}",4.9,143.0,134.0,116.0,37.4912331,126.92839166
밥구정로데오-봉천점,"{'lat': '37.477889', 'lng': '126.94185505'}","['한식', '포장', '1인분주문', '찜/탕', '도시락/죽', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 1212, 'image_count': 1115, 'reply_count': 0}",4.9,1212.0,1115.0,0.0,37.477889,126.94185505
대한카츠-관악점,"{'lat': '37.4797687', 'lng': '126.95751774'}","['아시안', '분식', '일식/돈까스', '포장']","{'average_rating': 4.9, 'count': 296, 'image_count': 242, 'reply_count': 77}",4.9,296.0,242.0,77.0,37.4797687,126.95751774
상도고려왕족발보쌈애감자탕,"{'lat': '37.4989765622282', 'lng': '126.927821292088'}","['포장', '한식', '족발/보쌈', '야식', '찜/탕']","{'average_rating': 4.8, 'count': 15372, 'image_count': 12873, 'reply_count': 4267}",4.8,15372.0,12873.0,4267.0,37.4989765622282,126.927821292088
백억커피-신대방삼거리점,"{'lat': '37.4988906', 'lng': '126.93368378'}","['카페/디저트', '야식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 706, 'image_count': 507, 'reply_count': 107}",4.9,706.0,507.0,107.0,37.4988906,126.93368378
술파는이층남자,"{'lat': '37.4873368', 'lng': '126.9281623'}","['피자/양식', '한식', '포장', '아시안', '야식']","{'average_rating': 5.0, 'count': 63, 'image_count': 53, 'reply_count': 50}",5.0,63.0,53.0,50.0,37.4873368,126.9281623
든든삼겹,"{'lat': '37.4775598', 'lng': '126.93664386'}","['한식', '고기/구이', '야식', '포장']","{'average_rating': 5.0, 'count': 502, 'image_count': 415, 'reply_count': 2}",5.0,502.0,415.0,2.0,37.4775598,126.93664386
고향엄마손생바지락칼국수-신대방삼거리점,"{'lat': '37.4985598', 'lng': '126.92608257'}","['한식', '분식', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 831, 'image_count': 776, 'reply_count': 465}",4.9,831.0,776.0,465.0,37.4985598,126.92608257
입천장안까지는닭강정집-신림스타점,"{'lat': '37.485897', 'lng': '126.93839049'}","['분식', '고기/구이', '야식', '치킨', '포장', '1인분주문']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 0}",5.0,1.0,1.0,0.0,37.485897,126.93839049
용궁-관악점,"{'lat': '37.4867629', 'lng': '126.94082561'}","['중국집', '야식', '포장', '프랜차이즈', '1인분주문', '신규맛집']","{'average_rating': 4.7, 'count': 3, 'image_count': 2, 'reply_count': 2}",4.7,3.0,2.0,2.0,37.4867629,126.94082561
진곱도리탕전문점-신림점,"{'lat': '37.4851007', 'lng': '126.93830627'}","['찜/탕', '한식', '고기/구이', '야식', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 227, 'image_count': 165, 'reply_count': 114}",4.9,227.0,165.0,114.0,37.4851007,126.93830627
TMTPIZZA티엠티피자-신림점,"{'lat': '37.4829827', 'lng': '126.93963353'}","['피자/양식', '야식', '프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 943, 'image_count': 947, 'reply_count': 931}",4.9,943.0,947.0,931.0,37.4829827,126.93963353
요아정-봉천점,"{'lat': '37.481517', 'lng': '126.94652264'}","['카페/디저트', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 696, 'image_count': 586, 'reply_count': 693}",4.9,696.0,586.0,693.0,37.481517,126.94652264
미친짜글이-신림점,"{'lat': '37.4811265', 'lng': '126.91421284'}","['중국집', '한식', '고기/구이', '야식']","{'average_rating': 4.9, 'count': 304, 'image_count': 260, 'reply_count': 0}",4.9,304.0,260.0,0.0,37.4811265,126.91421284
동대문엽기떡볶이-관악봉천점,"{'lat': '37.4803715', 'lng': '126.94613006'}","['분식', '프랜차이즈']","{'average_rating': 4.8, 'count': 359, 'image_count': 295, 'reply_count': 0}",4.8,359.0,295.0,0.0,37.4803715,126.94613006
구백냥곱창-신림본점,"{'lat': '37.4693353', 'lng': '126.93633444'}","['한식', '고기/구이', '야식', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 5.0, 'count': 106, 'image_count': 98, 'reply_count': 0}",5.0,106.0,98.0,0.0,37.4693353,126.93633444
이불속순살치킨,"{'lat': '37.484597', 'lng': '126.92759424'}","['한식', '분식', '치킨', '포장', '야식', '신규맛집']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 0}",5.0,1.0,1.0,0.0,37.484597,126.92759424
육회바른연어-보라매점,"{'lat': '37.491369', 'lng': '126.92731534'}","['한식', '일식/돈까스', '포장', '야식', '회/초밥', '프랜차이즈']","{'average_rating': 5.0, 'count': 873, 'image_count': 774, 'reply_count': 780}",5.0,873.0,774.0,780.0,37.491369,126.92731534
술지비,"{'lat': '37.4865653', 'lng': '126.93040383'}","['찜/탕', '한식', '고기/구이', '포장', '야식', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4865653,126.93040383
읍천리382-신림점,"{'lat': '37.4884828148913', 'lng': '126.92547079423'}","['카페/디저트', '프랜차이즈', '포장', '샐러드', '샌드위치']","{'average_rating': 5.0, 'count': 233, 'image_count': 234, 'reply_count': 63}",5.0,233.0,234.0,63.0,37.4884828148913,126.92547079423
최프로배달삼겹-관악1호점,"{'lat': '37.4768704', 'lng': '126.93758038'}","['포장', '한식', '야식', '고기/구이']","{'average_rating': 4.9, 'count': 1393, 'image_count': 1247, 'reply_count': 1162}",4.9,1393.0,1247.0,1162.0,37.4768704,126.93758038
옥수동묵은지김치찜-관악점,"{'lat': '37.4881203', 'lng': '126.9255175'}","['한식', '야식', '찜/탕', '프랜차이즈', '도시락/죽']","{'average_rating': 4.9, 'count': 3535, 'image_count': 3028, 'reply_count': 3058}",4.9,3535.0,3028.0,3058.0,37.4881203,126.9255175
피나치공-신림본점,"{'lat': '37.4840884', 'lng': '126.92157603'}","['피자/양식', '치킨', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 210, 'image_count': 233, 'reply_count': 206}",4.8,210.0,233.0,206.0,37.4840884,126.92157603
퍼그피자하우스-신림점,"{'lat': '37.4865564', 'lng': '126.92894994'}","['피자/양식', '포장', '신규맛집']","{'average_rating': 5.0, 'count': 22, 'image_count': 23, 'reply_count': 22}",5.0,22.0,23.0,22.0,37.4865564,126.92894994
최곱도리탕-전문점,"{'lat': '37.4867575', 'lng': '126.94058449'}","['찜/탕', '한식', '고기/구이', '포장', '야식', '신규맛집']","{'average_rating': 4.0, 'count': 8, 'image_count': 6, 'reply_count': 8}",4.0,8.0,6.0,8.0,37.4867575,126.94058449
이비가짬뽕-신림점,"{'lat': '37.4849927', 'lng': '126.93376846'}","['중국집', '포장', '프랜차이즈']","{'average_rating': 4.3, 'count': 11, 'image_count': 7, 'reply_count': 3}",4.3,11.0,7.0,3.0,37.4849927,126.93376846
고깃집얼큰된장찌개-봉천점,"{'lat': '37.484532', 'lng': '126.93968267'}","['찜/탕', '한식', '고기/구이', '야식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 369, 'image_count': 284, 'reply_count': 138}",4.9,369.0,284.0,138.0,37.484532,126.93968267
완미족발-서울신림점,"{'lat': '37.4849706', 'lng': '126.9286231'}","['족발/보쌈', '프랜차이즈', '야식', '포장']","{'average_rating': 4.9, 'count': 304, 'image_count': 315, 'reply_count': 59}",4.9,304.0,315.0,59.0,37.4849706,126.9286231
특별한호두와플-신림점,"{'lat': '37.4854459', 'lng': '126.9331032'}","['카페/디저트', '포장']","{'average_rating': 4.9, 'count': 61, 'image_count': 65, 'reply_count': 0}",4.9,61.0,65.0,0.0,37.4854459,126.9331032
